"","DOI_data","title","author.list","authorAffiliation","correspondingAuthor","abstract","keywords.list","fullText"
"93","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 05-Jun-2017","A SNP in 5' untranslated region of CD40 gene is associated with an increased risk of ischemic stroke in a Chinese population: a case-control study","A SNP in 5' untranslated region of CD40 gene is associated with an increased risk of ischemic stroke in a Chinese population: a case-control study","Human and Medical Genetics,1Department of Laboratory Medicine, Affiliated Hospital of Youjiang Medical University for Nationalities, Baise, Guangxi, China,2Department of Neurology, Affiliated Hospital of Youjiang Medical University for Nationalities, Baise, Guangxi, China,3Department of Dermatology, Affiliated Hospital of Youjiang Medical University for Nationalities, Baise, Guangxi, China,,","Send correspondence to Ye-Sheng Wei. Department of Laboratory Medicine, Affiliated Hospital of Youjiang Medical University for Nationalities, Baise 533000, Guangxi, China. E-mail: hhtzyy99@126.com
				","Cluster of differentiation 40 (CD40), the receptor for CD154, is a member of the tumor necrosis factor (TNF) receptor superfamily. Several studies have been conducted to investigate the effect of the CD40 rs1883832 polymorphism on atherosclerotic disease in different population; however, inconsistent results were obtained. In this study, we investigated the association of four polymorphisms (rs1883832, rs13040307, rs752118 and rs3765459) of CD40 gene and their effect on CD40 expression with the risk of ischemic stroke (IS) in a Chinese population. Three hundred and eighty patients with IS and 450 control subjects were included in the study. The CD40 polymorphisms were discriminated by Snapshot SNP genotyping assay. Serum soluble CD40 (sCD40) levels were detected by ELISA. We found that the rs1883832CT and rs1883832TT genotypes were associated with an increased risk of IS compared with the rs1883832CC genotype (OR = 1.42, 95% CI: 1.03–1.95, p = 0.030 and OR = 1.91, 95% CI: 1.29–2.82, P = 0.001, respectively), and the rs1883832T allele was associated with a significantly increased risk of IS compared with rs1883832C allele (OR = 1.40, 95% CI: 1.15–1.70, P = 0.001). Elevated serum sCD40 levels were observed in patients with IS compared with the control gropu (P < 0.01). Individuals carrying the rs1883832TT or rs1883832CT genotypes showed significantly higher sCD40 levels compared with the rs1883832CC genotype in the IS group [(64.8 ± 25.4 pg/mL, TT = 94); (63.9 ± 24.3 pg/mL, CT = 185) vs (53.3 ± 22.5 pg/mL, CC = 101), P < 0.01]. The TCCA haplotype was associated with an increased risk of IS compared with the control group (OR = 2.10, 95% CI: 1.23–3.58, p = 0.005). However, we did not find a significant association between the other three polymorphisms and IS risk. In conclusion, after a comprehensive comparison with other studies, we confirmed that the rs1883832T allele but not the rs1883832C allele is associated with an increased risk of IS. The rs1883832 polymorphism may exert influences on abnormal CD40 expression in IS patients among the Chinese population.","Yang Xiang1 
			,Keywords: CD40; gene; polymorphism; ischemic stroke","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300442&lang=pt"
"94","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 11-Maio-2017","Frequency of adult type-associated lactase persistence LCT-13910C/T genotypes in the Czech/Slav and Czech Roma/Gypsy populations","Frequency of adult type-associated lactase persistence LCT-13910C/T genotypes in the Czech/Slav and Czech Roma/Gypsy populations","Human and Medical Genetics,1Centre for Experimental Medicine, Institute for Clinical and Experimental Medicine, Prague, Czech Republic,2Department of Preventive Cardiology, Institute for Clinical and Experimental Medicine, Prague, Czech Republic,3University of South Bohemia in Ceské Budejovice, Faculty of Health and Social Studies, Ceské Budejovice, Czech Republic,4Czech Technical University of Prague, Faculty of Biotechnical Enginnering, Kladno, Czech Republic,,","Received:
				March 18, 2016; Accepted:
				July 27, 2016","Lactase non-persistence (leading to primary lactose intolerance) is a genetically dependent inability to digest lactose in adulthood. As part of the human adaptation to dairying, the human lactase LCT-13910C/T mutation (which propagates adult expression of lactase) developed, spread and participated in the adaptation to dairying. This variant is associated with lactase activity persistence, and its carriers are able to digest lactose. We compared the frequencies of lactase 13910C/T (rs4988235) genotypes in Czechs/Slavs (N = 288) and Czech Gypsies/Roma (N = 300), two ethnically different groups where this polymorphism has not yet been analysed. Allelic frequencies significantly differed between the populations (p < 0.0001). In Czechs/Slavs, the lactase persistence T allele was present in 76% of the individuals, which is in agreement with frequencies among geographically neighbouring populations. In the Czech Gypsy/Roma population, only 27% of the adults were carriers of at least one lactase persistence allele, similar to the Indian population. In agreement with this result, dairy product consumption was reported by 70.5% of Czechs/Slavs and 39.0% of the Czech Gypsy/Roma population. Both in the Czech Gypsy/Roma and in the Czech/Slavs populations, the presence of carriers of the lactase persistence allele was similar in subjects self-reporting the consumption of unfermented/fresh milk, in comparison to the others.","Lenka Šedová3 
			,Keywords: Lactose; lactase persistence; polymorphism; Czech/Slav; Czech Gypsy/Roma","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300450&lang=pt"
"95","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 11-Maio-2017","Frequency of adult type-associated lactase persistence LCT-13910C/T genotypes in the Czech/Slav and Czech Roma/Gypsy populations","Frequency of adult type-associated lactase persistence LCT-13910C/T genotypes in the Czech/Slav and Czech Roma/Gypsy populations","Human and Medical Genetics,1Centre for Experimental Medicine, Institute for Clinical and Experimental Medicine, Prague, Czech Republic,2Department of Preventive Cardiology, Institute for Clinical and Experimental Medicine, Prague, Czech Republic,3University of South Bohemia in Ceské Budejovice, Faculty of Health and Social Studies, Ceské Budejovice, Czech Republic,4Czech Technical University of Prague, Faculty of Biotechnical Enginnering, Kladno, Czech Republic,,","Send correspondence to Jaroslav A. Hubacek. Centre for Experimental Medicine, Institute for Clinical and Experimental Medicine (IKEM-DEM), Videnska 1958/9, 140 21 Prague 4, Czech Republic. E-mail: jahb@ikem.cz
				","Lactase non-persistence (leading to primary lactose intolerance) is a genetically dependent inability to digest lactose in adulthood. As part of the human adaptation to dairying, the human lactase LCT-13910C/T mutation (which propagates adult expression of lactase) developed, spread and participated in the adaptation to dairying. This variant is associated with lactase activity persistence, and its carriers are able to digest lactose. We compared the frequencies of lactase 13910C/T (rs4988235) genotypes in Czechs/Slavs (N = 288) and Czech Gypsies/Roma (N = 300), two ethnically different groups where this polymorphism has not yet been analysed. Allelic frequencies significantly differed between the populations (p < 0.0001). In Czechs/Slavs, the lactase persistence T allele was present in 76% of the individuals, which is in agreement with frequencies among geographically neighbouring populations. In the Czech Gypsy/Roma population, only 27% of the adults were carriers of at least one lactase persistence allele, similar to the Indian population. In agreement with this result, dairy product consumption was reported by 70.5% of Czechs/Slavs and 39.0% of the Czech Gypsy/Roma population. Both in the Czech Gypsy/Roma and in the Czech/Slavs populations, the presence of carriers of the lactase persistence allele was similar in subjects self-reporting the consumption of unfermented/fresh milk, in comparison to the others.","Lenka Šedová3 
			,Keywords: Lactose; lactase persistence; polymorphism; Czech/Slav; Czech Gypsy/Roma","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300450&lang=pt"
"96","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 22-Maio-2017","Genome-wide association study for birth, weaning and yearling weight in Colombian Brahman cattle","Genome-wide association study for birth, weaning and yearling weight in Colombian Brahman cattle","Animal Genetics,1Colombian Corporation of Agricultural Research, Tibaitatá Research Center, Bogotá, Colombia,2Genes Diffusion, Douai, France,3National Association of Zebu 11 Brahman Breeders (ASOCEBU), Bogotá, Colombia,4Division of Livestock Sciences, University of Natural Resources and Life Sciences (BOKU), Vienna, Austria,,","Received:
				January 25, 2016; Accepted:
				November 21, 2016","Genotypic and phenotypic data of 1,562 animals were analyzed to find genomic regions that potentially influence the birth weight (BW), weaning weight at seven months of age (WW) and yearling weight (YW) of Colombian Brahman cattle, with genotyping conducted using Illumina Bead chip array with 74,669 SNPs. A Single Step Genomic BLUP (ssGBLP), approach was used to estimate the proportion of variance explained by each marker. Multiple regions scattered across the genome were found to influence weights at different ages, also dependent on the trait component (direct or maternal). The most interesting regions were connected to previously identified QTLs and genes, such as ADAMTSL3, CAPN2, CAPN2, FABP6, ZEB2 influencing growth and weight traits. The identified regions will contribute to the development and refinement of genomic selection programs for Zebu Brahman cattle in Colombia.","Yolanda Gómez1 
			,Keywords: Bos indicus; SNP; QTL; GWAS; body weight","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300453&lang=pt"
"97","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 22-Maio-2017","Genome-wide association study for birth, weaning and yearling weight in Colombian Brahman cattle","Genome-wide association study for birth, weaning and yearling weight in Colombian Brahman cattle","Animal Genetics,1Colombian Corporation of Agricultural Research, Tibaitatá Research Center, Bogotá, Colombia,2Genes Diffusion, Douai, France,3National Association of Zebu 11 Brahman Breeders (ASOCEBU), Bogotá, Colombia,4Division of Livestock Sciences, University of Natural Resources and Life Sciences (BOKU), Vienna, Austria,,","Send correspondence to Rodrigo Martínez. Colombian Corporation of Agricultural Research, Tibaitatá Research Center, Km 14 way Bogotá to Mosquera, CP 250047, Colombia. E-mail: ramartinez@corpoica.org.co.","Genotypic and phenotypic data of 1,562 animals were analyzed to find genomic regions that potentially influence the birth weight (BW), weaning weight at seven months of age (WW) and yearling weight (YW) of Colombian Brahman cattle, with genotyping conducted using Illumina Bead chip array with 74,669 SNPs. A Single Step Genomic BLUP (ssGBLP), approach was used to estimate the proportion of variance explained by each marker. Multiple regions scattered across the genome were found to influence weights at different ages, also dependent on the trait component (direct or maternal). The most interesting regions were connected to previously identified QTLs and genes, such as ADAMTSL3, CAPN2, CAPN2, FABP6, ZEB2 influencing growth and weight traits. The identified regions will contribute to the development and refinement of genomic selection programs for Zebu Brahman cattle in Colombia.","Yolanda Gómez1 
			,Keywords: Bos indicus; SNP; QTL; GWAS; body weight","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300453&lang=pt"
"98","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 05-Jun-2017","Identifying Mazama gouazoubira (Artiodactyla; Cervidae) chromosomes involved in rearrangements induced by doxorubicin","Identifying Mazama gouazoubira (Artiodactyla; Cervidae) chromosomes involved in rearrangements induced by doxorubicin","Animal Genetics,1Universidade Estadual Paulista (Unesp), Faculdade de Ciências Agrárias e Veterinárias, Câmpus Jaboticabal, Departamento de Zootecnia, Núcleo de Pesquisa e Conservação de Cervídeos (NUPECCE), Jaboticabal, SP, Brazil,2Universidade Federal de Mato Grosso (UFMT), Campus Universitário do Araguaia, Instituto de Ciências Biológicas e da Saúde (ICBS), Pontal do Araguaia, MT, Brazil,,","Received:
				October 13, 2016; Accepted:
				January 17, 2017","The process of karyotype evolution in Cervidae from a common ancestor (2n = 70, FN = 70) has been marked by complex chromosomal rearrangements. This ancestral karyotype has been retained by the current species Mazama gouazoubira (Fischer 1814), for which a chromosomal polymorphism (Robertsonian translocations and the presence of B chromosomes) has been described, presumably caused by a chromosome fragility. Thus, this study has identified doxorubicin-induced chromosome aberrations and mapped the regions involved in breaks, which may be related to the chromosome evolution process. G-banding pattern showed that 21 pairs of chromosomes presented chromosomal aberrations, 60% of the total chromosome number of the species M. gouazoubira. Among chromosomes that carry aberrations, the region where they were most frequently concentrated was distal relative to the centromere. These data suggest that certain chromosomal regions may be more susceptible to chromosome fragility and consequently could be involved in karyotype differentiation in species of the family Cervidae.","José Maurício Barbanti Duarte1 
			,Keywords: Chromosomal aberrations; chromosome evolution; brown brocket deer; G-banding","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300460&lang=pt"
"99","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 05-Jun-2017","Identifying Mazama gouazoubira (Artiodactyla; Cervidae) chromosomes involved in rearrangements induced by doxorubicin","Identifying Mazama gouazoubira (Artiodactyla; Cervidae) chromosomes involved in rearrangements induced by doxorubicin","Animal Genetics,1Universidade Estadual Paulista (Unesp), Faculdade de Ciências Agrárias e Veterinárias, Câmpus Jaboticabal, Departamento de Zootecnia, Núcleo de Pesquisa e Conservação de Cervídeos (NUPECCE), Jaboticabal, SP, Brazil,2Universidade Federal de Mato Grosso (UFMT), Campus Universitário do Araguaia, Instituto de Ciências Biológicas e da Saúde (ICBS), Pontal do Araguaia, MT, Brazil,,","Send correspondence to Vanessa Veltrini Abril. Universidade Federal de Mato Grosso, Campus Universitário do Araguaia, Instituto de Ciências Biológicas e da Saúde, 78698-000 Pontal do Araguaia, MT, Brazil. E-mail: vanessa.abril@gmail.com
				","The process of karyotype evolution in Cervidae from a common ancestor (2n = 70, FN = 70) has been marked by complex chromosomal rearrangements. This ancestral karyotype has been retained by the current species Mazama gouazoubira (Fischer 1814), for which a chromosomal polymorphism (Robertsonian translocations and the presence of B chromosomes) has been described, presumably caused by a chromosome fragility. Thus, this study has identified doxorubicin-induced chromosome aberrations and mapped the regions involved in breaks, which may be related to the chromosome evolution process. G-banding pattern showed that 21 pairs of chromosomes presented chromosomal aberrations, 60% of the total chromosome number of the species M. gouazoubira. Among chromosomes that carry aberrations, the region where they were most frequently concentrated was distal relative to the centromere. These data suggest that certain chromosomal regions may be more susceptible to chromosome fragility and consequently could be involved in karyotype differentiation in species of the family Cervidae.","José Maurício Barbanti Duarte1 
			,Keywords: Chromosomal aberrations; chromosome evolution; brown brocket deer; G-banding","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300460&lang=pt"
"100","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 10-Abr-2017","High genetic diversity among and within bitter manioc varieties cultivated in different soil types in Central Amazonia","High genetic diversity among and within bitter manioc varieties cultivated in different soil types in Central Amazonia","Plant Genetics,1Departamento de Genética, Escola Superior de Agricultura “Luiz de Queiróz”, Universidade de São Paulo, Piracicaba, SP, Brazil,2Laboratório de Evolução Aplicada, Universidade Federal do Amazonas, Manaus, AM, Brazil,3Universidade Federal de Santa Catarina, Departamento de Ecologia e Zoologia, Florianópolis, SC, Brazil,4Empresa Brasileira de Pesquisa Agropecuária, EMBRAPA COCAIS, São Luis, MA, Brazil,5Instituto Nacional de Pesquisas da Amazônia, Manaus, AM, Brazil,6Laboratório de Genética e Biologia Reprodutiva de Plantas, Instituto Nacional de Pesquisas da Amazônia, Manaus, AM, Brazil,7Agência Paulista de Tecnologia dos Agronegócios, Pólo Regional Centro-Sul, Piracicaba, SP, Brazil,,","Received:
				February 28, 2016; Accepted:
				November 16, 2016","Although manioc is well adapted to nutrient-poor Oxisols of Amazonia, ethnobotanical observations show that bitter manioc is also frequently cultivated in the highly fertile soils of the floodplains and Amazonian dark earths (ADE) along the middle Madeira River. Because different sets of varieties are grown in each soil type, and there are agronomic similarities between ADE and floodplain varieties, it was hypothesized that varieties grown in ADE and floodplain were more closely related to each other than either is to varieties grown in Oxisols. We tested this hypothesis evaluating the intra-varietal genetic diversity and the genetic relationships among manioc varieties commonly cultivated in Oxisols, ADE and floodplain soils. Genetic results did not agree with ethnobotanical expectation, since the relationships between varieties were variable and most individuals of varieties with the same vernacular name, but grown in ADE and floodplain, were distinct. Although the same vernacular name could not always be associated with genetic similarities, there is still a great amount of variation among the varieties. Many ecological and genetic processes may explain the high genetic diversity and differentiation found for bitter manioc varieties, but all contribute to the maintenance and amplification of genetic diversity within the manioc in Central Amazonia.","Marcelo Mattos Cavallari4 
			,Keywords: Manihot esculenta; microsatellites; Amazonian dark earths; floodplain; Oxisols","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300468&lang=pt"
"101","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 10-Abr-2017","High genetic diversity among and within bitter manioc varieties cultivated in different soil types in Central Amazonia","High genetic diversity among and within bitter manioc varieties cultivated in different soil types in Central Amazonia","Plant Genetics,1Departamento de Genética, Escola Superior de Agricultura “Luiz de Queiróz”, Universidade de São Paulo, Piracicaba, SP, Brazil,2Laboratório de Evolução Aplicada, Universidade Federal do Amazonas, Manaus, AM, Brazil,3Universidade Federal de Santa Catarina, Departamento de Ecologia e Zoologia, Florianópolis, SC, Brazil,4Empresa Brasileira de Pesquisa Agropecuária, EMBRAPA COCAIS, São Luis, MA, Brazil,5Instituto Nacional de Pesquisas da Amazônia, Manaus, AM, Brazil,6Laboratório de Genética e Biologia Reprodutiva de Plantas, Instituto Nacional de Pesquisas da Amazônia, Manaus, AM, Brazil,7Agência Paulista de Tecnologia dos Agronegócios, Pólo Regional Centro-Sul, Piracicaba, SP, Brazil,,","Send correspondence to Charles Roland Clement. Instituto Nacional de Pesquisas da Amazônia, Av. André Araújo, 2936, Petrópolis, CEP 69067-375, Manaus, AM, Brazil. e-mail: cclement@inpa.gov.br.","Although manioc is well adapted to nutrient-poor Oxisols of Amazonia, ethnobotanical observations show that bitter manioc is also frequently cultivated in the highly fertile soils of the floodplains and Amazonian dark earths (ADE) along the middle Madeira River. Because different sets of varieties are grown in each soil type, and there are agronomic similarities between ADE and floodplain varieties, it was hypothesized that varieties grown in ADE and floodplain were more closely related to each other than either is to varieties grown in Oxisols. We tested this hypothesis evaluating the intra-varietal genetic diversity and the genetic relationships among manioc varieties commonly cultivated in Oxisols, ADE and floodplain soils. Genetic results did not agree with ethnobotanical expectation, since the relationships between varieties were variable and most individuals of varieties with the same vernacular name, but grown in ADE and floodplain, were distinct. Although the same vernacular name could not always be associated with genetic similarities, there is still a great amount of variation among the varieties. Many ecological and genetic processes may explain the high genetic diversity and differentiation found for bitter manioc varieties, but all contribute to the maintenance and amplification of genetic diversity within the manioc in Central Amazonia.","Marcelo Mattos Cavallari4 
			,Keywords: Manihot esculenta; microsatellites; Amazonian dark earths; floodplain; Oxisols","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300468&lang=pt"
"102","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 08-Maio-2017","Is a non-synonymous SNP in the HvAACT1 coding region associated with acidic soil tolerance in barley?","Is a non-synonymous SNP in the HvAACT1 coding region associated with acidic soil tolerance in barley?","Plant Genetics,1Departamento de Plantas de Lavoura, Faculdade de Agronomia, Universidade Federal do Rio Grande do Sul, 91501-970, Porto Alegre, RS, Brazil,2Programa Multicêntrico de Pós-Graduação em Bioquímica e Biologia Molecular, Universidade Federal de São João del-Rey, 35501-296, Divinópolis, MG, Brazil,3Embrapa Trigo, 99001-970, Passo Fundo, RS, Brazil,4Embrapa Gado de Leite, 36038-330, Juiz de Fora, MG, Brazil,,","Received:
				August 23, 2016; Accepted:
				December 19, 2016","The barley HvAACT1 gene codes for a citrate transporter associated with tolerance to acidic soil. In this report, we describe a single nucleotide polymorphism (SNP) in the HvAACT1 coding region that was detected as T-1,198 (in genotypes with lower root growth on acidic soil) or G-1,198 (greater root growth) and resulted in a single amino acid change (L/V-172). Molecular dynamic analysis predicted that HvAACT1 proteins with L or V-172 were stable, although the substitution led to structural changes within the protein. To evaluate the effect of the SNP on tolerance to acidic soil, barley accessions were separated into haplotypes based on the presence of a 1 kb insertion in the HvAACT1 promoter and a 21 bp insertion/deletion. These markers and the SNP-1,198 allowed the identification of five haplotypes. Short-term soil experiments showed no difference in root growth for most of the accessions containing the 21 bp insertion and T or G-1,198. In contrast, genotypes showing both the 21 bp deletion and G-1,198, with one of them having the 1 kb insertion, showed greater root growth. These results indicate that the SNP was not advantageous or deleterious when genotypes from the same haplotype were compared. The occurrence of the SNP was highly correlated with the 21 bp insertion/deletion that, together with the 1 kb insertion, explained most of the barley tolerance to acidic soil.","Moacyr Comar Junior2 
			,Keywords: Aluminium tolerance; citrate transporter; haplotype; Hordeum vulgare; single nucleotide polymorphism","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300480&lang=pt"
"103","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 08-Maio-2017","Is a non-synonymous SNP in the HvAACT1 coding region associated with acidic soil tolerance in barley?","Is a non-synonymous SNP in the HvAACT1 coding region associated with acidic soil tolerance in barley?","Plant Genetics,1Departamento de Plantas de Lavoura, Faculdade de Agronomia, Universidade Federal do Rio Grande do Sul, 91501-970, Porto Alegre, RS, Brazil,2Programa Multicêntrico de Pós-Graduação em Bioquímica e Biologia Molecular, Universidade Federal de São João del-Rey, 35501-296, Divinópolis, MG, Brazil,3Embrapa Trigo, 99001-970, Passo Fundo, RS, Brazil,4Embrapa Gado de Leite, 36038-330, Juiz de Fora, MG, Brazil,,","Send correspondence to Jorge Fernando Pereira. Embrapa Gado de Leite, Rua Eugênio do Nascimento 610, 36038-330, Juiz de Fora, MG, Brazil. E-mail: jorge.pereira@embrapa.br
				","The barley HvAACT1 gene codes for a citrate transporter associated with tolerance to acidic soil. In this report, we describe a single nucleotide polymorphism (SNP) in the HvAACT1 coding region that was detected as T-1,198 (in genotypes with lower root growth on acidic soil) or G-1,198 (greater root growth) and resulted in a single amino acid change (L/V-172). Molecular dynamic analysis predicted that HvAACT1 proteins with L or V-172 were stable, although the substitution led to structural changes within the protein. To evaluate the effect of the SNP on tolerance to acidic soil, barley accessions were separated into haplotypes based on the presence of a 1 kb insertion in the HvAACT1 promoter and a 21 bp insertion/deletion. These markers and the SNP-1,198 allowed the identification of five haplotypes. Short-term soil experiments showed no difference in root growth for most of the accessions containing the 21 bp insertion and T or G-1,198. In contrast, genotypes showing both the 21 bp deletion and G-1,198, with one of them having the 1 kb insertion, showed greater root growth. These results indicate that the SNP was not advantageous or deleterious when genotypes from the same haplotype were compared. The occurrence of the SNP was highly correlated with the 21 bp insertion/deletion that, together with the 1 kb insertion, explained most of the barley tolerance to acidic soil.","Moacyr Comar Junior2 
			,Keywords: Aluminium tolerance; citrate transporter; haplotype; Hordeum vulgare; single nucleotide polymorphism","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300480&lang=pt"
"104","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 08-Maio-2017","Ras oncogene and Hypoxia-inducible factor-1 alpha (hif-1a) expression in the Amazon fish Colossoma macropomum (Cuvier, 1818) exposed to benzo[a]pyrene.","Ras oncogene and Hypoxia-inducible factor-1 alpha (hif-1a) expression in the Amazon fish Colossoma macropomum (Cuvier, 1818) exposed to benzo[a]pyrene.","Mutagenesis,1Laboratory of Ecophysiology and Molecular Evolution (LEEM), Instituto Nacional de Pesquisas da Amazônia (INPA), Manaus, AM, Brazil,2Department of Morphology of the Institute of Biological Sciences (DM-ICB) Universidade Federal do Amazonas (UFAM), Manaus, AM, Brazil,,","Received:
				March 15, 2016; Accepted:
				October 05, 2016","Benzo[a]pyrene (B[a]P) is a petroleum derivative capable of inducing cancer in human and animals. In this work, under laboratory conditions, we analyzed the responses of Colossoma macropomum to B[a]P acute exposure through intraperitoneal injection of four different B[a]P concentrations (4, 8, 16 and 32 µmol/kg) or corn oil (control group). We analyzed expression of the ras oncogene and the Hypoxia-inducible factor-1 alpha (hif-1a) gene using quantitative real-time PCR. Additionally, liver histopathological changes and genotoxic effects were evaluated through the comet assay. Ras oncogene was overexpressed in fish exposed to 4, 8 of 16 µmol/kg B[a]P, showing 4.96, 7.10 and 6.78-fold increases, respectively. Overexpression also occurred in hif-1a in fish injected with 4 and 8 µmol/kg B[a]P, showing 8.82 and 4.64-fold increases, respectively. Histopathological damage in fish liver was classified as irreparable in fish exposed to 8, 16 and 32 µmol/kg µM B[a]P. The genotoxic damage increased in fish injected with 8 and 16 µmol/kg in comparison with the control group. Acute exposure of B[a]P was capable to interrupt the expression of ras oncogene and hif-1a, and increase DNA breaks due to tissue damage.","Maria de Nazaré Paula da Silva1 
			,Keywords: Ras oncogene; hif-1a; tambaqui; B[a]P; genotoxic damage","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300491&lang=pt"
"105","Genet. Mol. Biol. vol.40 no.2 Ribeirão Preto abr./jun. 2017
			 Epub 08-Maio-2017","Ras oncogene and Hypoxia-inducible factor-1 alpha (hif-1a) expression in the Amazon fish Colossoma macropomum (Cuvier, 1818) exposed to benzo[a]pyrene.","Ras oncogene and Hypoxia-inducible factor-1 alpha (hif-1a) expression in the Amazon fish Colossoma macropomum (Cuvier, 1818) exposed to benzo[a]pyrene.","Mutagenesis,1Laboratory of Ecophysiology and Molecular Evolution (LEEM), Instituto Nacional de Pesquisas da Amazônia (INPA), Manaus, AM, Brazil,2Department of Morphology of the Institute of Biological Sciences (DM-ICB) Universidade Federal do Amazonas (UFAM), Manaus, AM, Brazil,,","Send correspondence to Grazyelle Sebrenski da Silva. Laboratory of Ecophysiology and Molecular Evolution (LEEM), Instituto Nacional de Pesquisas da Amazônia (INPA), Avenida André Araújo 2936, 69067-375. Manaus, AM, Brazil. E-mail: grazysebrenski@hotmail.com
				","Benzo[a]pyrene (B[a]P) is a petroleum derivative capable of inducing cancer in human and animals. In this work, under laboratory conditions, we analyzed the responses of Colossoma macropomum to B[a]P acute exposure through intraperitoneal injection of four different B[a]P concentrations (4, 8, 16 and 32 µmol/kg) or corn oil (control group). We analyzed expression of the ras oncogene and the Hypoxia-inducible factor-1 alpha (hif-1a) gene using quantitative real-time PCR. Additionally, liver histopathological changes and genotoxic effects were evaluated through the comet assay. Ras oncogene was overexpressed in fish exposed to 4, 8 of 16 µmol/kg B[a]P, showing 4.96, 7.10 and 6.78-fold increases, respectively. Overexpression also occurred in hif-1a in fish injected with 4 and 8 µmol/kg B[a]P, showing 8.82 and 4.64-fold increases, respectively. Histopathological damage in fish liver was classified as irreparable in fish exposed to 8, 16 and 32 µmol/kg µM B[a]P. The genotoxic damage increased in fish injected with 8 and 16 µmol/kg in comparison with the control group. Acute exposure of B[a]P was capable to interrupt the expression of ras oncogene and hif-1a, and increase DNA breaks due to tissue damage.","Maria de Nazaré Paula da Silva1 
			,Keywords: Ras oncogene; hif-1a; tambaqui; B[a]P; genotoxic damage","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000300491&lang=pt"
